,ID,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Nonzero
16330,F00042959,790,0,1,2,80,25.0,14,3,7
16331,F00042960,789,0,1,2,80,38.0,0,3,6
16332,F00042961,789,0,1,2,20,36.0,4,2,7
16333,F00042966,851,0,1,2,5,15.0,1,2,7
16334,F00042968,851,0,1,2,10,8.0,21,1,7
16335,F00042976,851,0,1,2,20,17.0,22,2,7
16336,F00042977,850,0,1,2,20,18.0,16,2,7
16337,F00042978,851,0,1,2,20,24.0,4,1,7
16338,F00042983,850,0,1,2,25,18.0,6,1,7
16339,F00042984,851,0,1,2,25,18.0,10,2,7
16340,F00042990,850,0,1,2,30,36.0,0,2,6
16341,F00042991,851,0,1,2,30,40.0,2,2,7
16342,F00042994,850,0,1,2,40,25.0,7,1,7
16343,F00042995,851,0,1,2,40,25.0,13,1,7
16344,F00042999,851,0,1,2,50,33.0,2,2,7
16345,F00043001,851,0,1,2,60,20.0,12,2,7
16346,F00043003,851,0,1,2,60,34.0,4,1,7
16347,F00043004,851,0,1,2,20,,24,2,7
16348,F00043005,851,0,1,2,50,28.0,14,3,7
16349,F00043006,915,0,1,2,20,27.0,13,1,7
16350,F00043009,916,0,1,2,10,33.0,1,2,7
16351,F00043012,916,0,1,2,15,21.0,16,1,7
16352,F00043013,916,0,1,2,15,35.0,2,1,7
16353,F00043014,916,0,1,2,20,16.0,23,1,7
16354,F00043016,915,0,1,2,20,20.0,17,2,7
16355,F00043021,915,0,1,2,25,24.0,12,2,7
16356,F00043022,915,0,1,2,25,30.0,9,3,7
16357,F00043024,916,0,1,2,25,33.0,1,2,7
16358,F00043025,915,0,1,2,30,13.0,24,2,7
16359,F00043026,915,0,1,2,30,28.0,6,2,7
16360,F00043032,915,0,1,2,40,,7,2,7
16361,F00043033,915,0,1,2,40,,15,2,7
16362,F00043034,915,0,1,2,40,36.0,6,1,7
16363,F00043035,915,0,1,2,40,,3,2,7
16364,F00043042,915,0,1,2,60,,22,2,7
16365,F00043043,915,0,1,2,90,,7,1,7
16366,F00043046,984,0,1,2,20,,24,3,7
16367,F00043053,984,0,1,2,10,23.0,18,3,7
16368,F00043055,984,0,1,2,10,28.0,10,3,7
16369,F00043057,984,0,1,2,15,10.0,14,2,7
16370,F00043075,984,0,1,2,30,18.0,18,1,7
16371,F00043076,984,0,1,2,30,,20,2,7
16372,F00043078,984,0,1,2,30,21.0,17,1,7
16373,F00043082,984,0,1,2,30,39.0,2,2,7
16374,F00043085,984,0,1,2,40,17.0,22,1,7
16375,F00043087,984,0,1,2,40,22.0,12,1,7
16376,F00043091,984,0,1,2,40,27.0,15,2,7
16377,F00043092,984,0,1,2,40,35.0,4,2,7
16378,F00043093,984,0,1,2,40,36.0,4,2,7
16379,F00043096,984,0,1,2,50,12.0,25,2,7
16380,F00043102,984,0,1,2,60,24.0,11,1,7
16381,F00043103,984,0,1,2,60,25.0,10,2,7
16382,F00043104,984,0,1,2,60,27.0,14,1,7
16383,F00043105,984,0,1,2,60,29.0,6,2,7
16384,F00043109,1056,0,1,2,10,10.0,25,1,7
16385,F00043114,1056,0,1,2,15,22.0,19,1,7
16386,F00043116,1056,0,1,2,20,10.0,15,3,7
16387,F00043121,1056,0,1,2,20,18.0,13,3,7
16388,F00043128,1056,0,1,2,25,37.0,2,2,7
16389,F00043129,1056,0,1,2,30,8.0,22,2,7
16390,F00043131,1056,0,1,2,30,24.0,10,2,7
16391,F00043132,1056,0,1,2,30,27.0,12,1,7
16392,F00043134,1056,0,1,2,30,,3,2,7
16393,F00043135,1056,0,1,2,30,35.0,5,3,7
16394,F00043140,1056,0,1,2,40,23.0,13,2,7
16395,F00043141,1056,0,1,2,40,24.0,10,2,7
16396,F00043143,1056,0,1,2,40,35.0,2,3,7
16397,F00043146,1056,0,1,2,40,43.0,0,2,6
16398,F00043150,1056,0,1,2,45,33.0,7,1,7
16399,F00043153,1056,0,1,2,60,16.0,21,1,7
16400,F00043159,1056,0,1,2,10,14.0,25,1,7
16401,F00043171,1132,0,1,2,10,33.0,8,2,7
16402,F00043176,1132,0,1,2,15,33.0,8,1,7
16403,F00043177,1132,0,1,2,15,35.0,7,2,7
16404,F00043178,1132,0,1,2,15,40.0,2,1,7
16405,F00043179,1132,0,1,2,20,11.0,21,2,7
16406,F00043181,1132,0,1,2,20,14.0,12,1,7
16407,F00043182,1132,0,1,2,20,21.0,25,1,7
16408,F00043186,1132,0,1,2,20,40.0,5,2,7
16409,F00043190,1132,0,1,2,30,10.0,26,3,7
16410,F00043191,1132,0,1,2,30,15.0,19,3,7
16411,F00043195,1132,0,1,2,30,39.0,3,1,7
16412,F00043196,1132,0,1,2,40,20.0,19,1,7
16413,F00043197,1132,0,1,2,40,23.0,16,2,7
16414,F00043199,1132,0,1,2,40,28.0,8,2,7
16415,F00043202,1132,0,1,2,40,33.0,9,2,7
16416,F00043204,1132,0,1,2,40,36.0,7,2,7
16417,F00043206,1132,0,1,2,45,26.0,14,1,7
16418,F00043208,1132,0,1,2,50,31.0,15,2,7
16419,F00043212,1132,0,1,2,60,30.0,14,1,7
16420,F00043215,1132,0,1,2,75,21.0,24,1,7
16421,F00043216,1132,0,1,2,80,25.0,4,3,7
16422,F00043218,1132,0,1,2,40,37.0,3,1,7
16423,F00043219,1132,0,1,2,55,21.0,20,2,7
16424,F00043221,1212,0,1,2,5,21.0,21,1,7
16425,F00043223,1212,0,1,2,10,24.0,12,2,7
16426,F00043228,1212,0,1,2,15,30.0,12,1,7
16427,F00043232,1212,0,1,2,20,15.0,21,2,7
16428,F00043234,1212,0,1,2,20,20.0,13,1,7
16429,F00043236,1212,0,1,2,20,21.0,20,2,7
16430,F00043238,1212,0,1,2,20,33.0,11,1,7
16431,F00043241,1212,0,1,2,25,14.0,23,3,7
16432,F00043242,1212,0,1,2,25,30.0,9,3,7
16433,F00043248,1212,0,1,2,30,24.0,14,2,7
16434,F00043251,1212,0,1,2,30,,6,1,7
16435,F00043252,1212,0,1,2,30,45.0,0,1,6
16436,F00043253,1212,0,1,2,40,15.0,23,2,7
16437,F00043260,1212,0,1,2,50,23.0,5,2,7
16438,F00043264,1212,0,1,2,60,23.0,18,2,7
16439,F00043266,1212,0,1,2,20,22.0,19,2,7
16440,F00043268,1212,0,1,2,50,33.0,14,3,7
16441,F00043269,1212,0,1,2,10,,19,2,7
16442,F00043274,1296,0,1,2,10,16.0,14,1,7
16443,F00043276,1296,0,1,2,15,5.0,30,3,7
16444,F00043279,1296,0,1,2,15,25.0,12,2,7
16445,F00043281,1296,0,1,2,15,30.0,10,3,7
16446,F00043291,1297,0,1,2,20,,2,3,7
16447,F00043292,1297,0,1,2,20,36.0,8,2,7
16448,F00043299,1296,0,1,2,30,18.0,25,1,7
16449,F00043301,1297,0,1,2,30,22.0,18,2,7
16450,F00043302,1297,0,1,2,30,32.0,2,2,7
16451,F00043304,1297,0,1,2,30,36.0,10,2,7
16452,F00043306,1296,0,1,2,35,19.0,20,3,7
16453,F00043309,1296,0,1,2,40,15.0,20,2,7
16454,F00043312,1297,0,1,2,40,,23,3,7
16455,F00043313,1296,0,1,2,40,24.0,15,1,7
16456,F00043320,1296,0,1,2,40,13.0,23,1,7
16457,F00043321,1296,0,1,2,40,37.0,7,2,7
16458,F00043322,1296,0,1,2,15,10.0,29,2,7
16459,F00043325,1385,0,1,2,20,11.0,29,2,7
16460,F00043329,1385,0,1,2,10,10.0,11,2,7
16461,F00043334,1385,0,1,2,10,30.0,19,3,7
16462,F00043335,1385,0,1,2,10,40.0,5,2,7
16463,F00043339,1385,0,1,2,20,16.0,23,2,7
16464,F00043340,1385,0,1,2,20,21.0,24,3,7
16465,F00043341,1385,0,1,2,20,21.0,27,3,7
16466,F00043344,1385,0,1,2,20,27.0,21,1,7
16467,F00043348,1385,0,1,2,25,25.0,12,2,7
16468,F00043349,1385,0,1,2,30,10.0,26,2,7
16469,F00043350,1385,0,1,2,30,22.0,17,2,7
16470,F00043357,1385,0,1,2,30,42.0,3,2,7
16471,F00043358,1385,0,1,2,35,26.0,15,2,7
16472,F00043359,1385,0,1,2,40,,24,2,7
16473,F00043361,1385,0,1,2,40,25.0,10,3,7
16474,F00043364,1385,0,1,2,40,35.0,11,2,7
16475,F00043367,1385,0,1,2,50,25.0,15,2,7
16476,F00043370,1385,0,1,2,60,31.0,12,2,7
16477,F00043380,1385,0,1,2,40,33.0,12,2,7
16478,F00043381,1385,0,1,2,40,10.0,30,2,7
16479,F00043382,1385,0,1,2,20,42.0,1,1,7
16480,F00043384,1385,0,1,2,35,31.0,14,1,7
16481,F00043390,1478,0,1,2,10,25.0,13,1,7
16482,F00043391,1478,0,1,2,10,42.0,2,2,7
16483,F00043392,1478,0,1,2,15,26.0,14,3,7
16484,F00043393,1478,0,1,2,15,34.0,7,1,7
16485,F00043395,1478,0,1,2,20,,25,2,7
16486,F00043397,1478,0,1,2,20,18.0,24,2,7
16487,F00043398,1478,0,1,2,20,19.0,27,2,7
16488,F00043402,1478,0,1,2,20,25.0,20,3,7
16489,F00043405,1478,0,1,2,20,37.0,7,2,7
16490,F00043406,1478,0,1,2,20,40.0,4,2,7
16491,F00043408,1478,0,1,2,25,26.0,16,2,7
16492,F00043409,1478,0,1,2,25,29.0,13,2,7
16493,F00043413,1478,0,1,2,30,15.0,28,1,7
16494,F00043415,1478,0,1,2,30,19.0,21,2,7
16495,F00043416,1478,0,1,2,30,35.0,14,3,7
16496,F00043419,1478,0,1,2,35,40.0,5,1,7
16497,F00043421,1478,0,1,2,40,23.0,22,3,7
16498,F00043423,1478,0,1,2,40,26.0,13,1,7
16499,F00043424,1478,0,1,2,40,32.0,18,3,7
16500,F00043427,1478,0,1,2,40,42.0,4,2,7
16501,F00043428,1478,0,1,2,40,44.0,0,3,6
16502,F00043435,1478,0,1,2,60,42.0,5,2,7
16503,F00043436,1478,0,1,2,70,28.0,18,2,7
16504,F00043439,1478,0,1,2,5,38.0,4,1,7
16505,F00043440,1478,0,1,2,40,,23,2,7
16506,F00043441,1576,0,1,2,25,37.0,6,2,7
16507,F00043444,1576,0,1,2,10,8.0,25,2,7
16508,F00043447,1576,0,1,2,10,25.0,18,1,7
16509,F00043449,1576,0,1,2,10,,10,1,7
16510,F00043450,1575,0,1,2,10,41.0,5,1,7
16511,F00043453,1576,0,1,2,20,19.0,28,2,7
16512,F00043455,1576,0,1,2,20,20.0,26,2,7
16513,F00043457,1576,0,1,2,20,24.0,10,3,7
16514,F00043466,1576,0,1,2,30,30.0,19,3,7
16515,F00043471,1576,0,1,2,40,19.0,26,2,7
16516,F00043478,1575,0,1,2,60,40.0,1,2,7
16517,F00043480,1576,0,1,2,30,24.0,23,3,7
16518,F00043484,1678,0,1,2,10,17.0,22,1,7
16519,F00043487,1678,0,1,2,10,,20,2,7
16520,F00043488,1678,0,1,2,10,28.0,18,2,7
16521,F00043490,1678,0,1,2,10,38.0,11,2,7
16522,F00043492,1678,0,1,2,15,17.0,29,2,7
16523,F00043493,1678,0,1,2,15,20.0,17,2,7
16524,F00043498,1678,0,1,2,20,23.0,22,2,7
16525,F00043501,1678,0,1,2,20,29.0,16,2,7
16526,F00043502,1678,0,1,2,20,30.0,12,2,7
16527,F00043505,1678,0,1,2,20,38.0,7,1,7
16528,F00043506,1678,0,1,2,20,,8,1,7
16529,F00043509,1678,0,1,2,30,,26,1,7
16530,F00043511,1678,0,1,2,30,23.0,28,2,7
16531,F00043516,1678,0,1,2,40,21.0,23,1,7
16532,F00043521,1678,0,1,2,60,13.0,28,2,7
16533,F00043523,1678,0,1,2,60,20.0,22,1,7
16534,F00043527,1678,0,1,2,60,38.0,12,2,7
16535,F00043531,1678,0,1,2,60,40.0,4,1,7
16536,F00043534,1678,0,1,2,30,37.0,5,3,7
16537,F00043536,1785,0,1,2,5,14.0,1,1,7
16538,F00043544,1785,0,1,2,20,11.0,29,1,7
16539,F00043545,1785,0,1,2,20,12.0,35,1,7
16540,F00043546,1785,0,1,2,20,16.0,33,2,7
16541,F00043548,1786,0,1,2,20,23.0,17,3,7
16542,F00043551,1785,0,1,2,20,27.0,17,2,7
16543,F00043552,1785,0,1,2,20,30.0,5,1,7
16544,F00043559,1785,0,1,2,40,22.0,27,2,7
16545,F00043560,1785,0,1,2,40,39.0,3,3,7
16546,F00043561,1786,0,1,2,40,41.0,3,1,7
16547,F00043566,1786,0,1,2,60,14.0,33,2,7
16548,F00043567,1786,0,1,2,60,,11,2,7
16549,F00043568,1786,0,1,2,60,31.0,18,1,7
16550,F00043571,1785,0,1,2,50,,5,2,7
16551,F00043576,1898,0,1,2,10,25.0,26,1,7
16552,F00043577,1898,0,1,2,10,48.0,6,3,7
16553,F00043581,1898,0,1,2,20,31.0,17,2,7
16554,F00043582,1898,0,1,2,20,31.0,18,1,7
16555,F00043583,1898,0,1,2,20,32.0,14,1,7
16556,F00043584,1898,0,1,2,20,33.0,12,2,7
16557,F00043585,1898,0,1,2,20,36.0,13,1,7
16558,F00043588,1898,0,1,2,20,44.0,1,2,7
16559,F00043590,1898,0,1,2,25,29.0,19,2,7
16560,F00043591,1898,0,1,2,25,43.0,2,1,7
16561,F00043592,1898,0,1,2,25,44.0,6,1,7
16562,F00043595,1898,0,1,2,30,29.0,11,1,7
16563,F00043597,1898,0,1,2,35,21.0,28,1,7
16564,F00043599,1898,0,1,2,40,18.0,27,2,7
16565,F00043602,1898,0,1,2,40,27.0,11,1,7
16566,F00043603,1898,0,1,2,40,30.0,16,3,7
16567,F00043604,1898,0,1,2,40,31.0,16,2,7
16568,F00043605,1898,0,1,2,40,36.0,9,1,7
16569,F00043607,1898,0,1,2,50,12.0,26,1,7
16570,F00043608,1898,0,1,2,55,26.0,17,2,7
16571,F00043613,1898,0,1,2,40,39.0,3,2,7
16572,F00043617,2016,0,1,2,10,23.0,22,2,7
16573,F00043618,2015,0,1,2,10,35.0,8,2,7
16574,F00043622,2015,0,1,2,20,22.0,8,1,7
16575,F00043623,2016,0,1,2,20,25.0,26,1,7
16576,F00043624,2016,0,1,2,20,28.0,27,3,7
16577,F00043626,2016,0,1,2,20,32.0,16,1,7
16578,F00043627,2015,0,1,2,20,35.0,14,2,7
16579,F00043633,2015,0,1,2,30,50.0,2,1,7
16580,F00043644,2015,0,1,2,30,46.0,7,2,7
16581,F00043646,2015,0,1,2,5,,24,2,7
16582,F00043648,2016,0,1,2,20,,3,2,7
16583,F00043649,2016,0,1,2,40,36.0,15,1,7
16584,F00043653,2139,0,1,2,10,40.0,7,3,7
16585,F00043658,2139,0,1,2,20,22.0,23,2,7
16586,F00043666,2138,0,1,2,40,15.0,33,2,7
16587,F00043669,2138,0,1,2,50,,28,1,7
16588,F00043675,2139,0,1,2,60,42.0,10,2,7
16589,F00043680,2139,0,1,2,25,37.0,13,2,7
16590,F00043681,2138,0,1,2,30,45.0,5,3,7
16591,F00043683,2267,0,1,2,5,33.0,14,1,7
16592,F00043686,2267,0,1,2,10,20.0,9,1,7
16593,F00043687,2267,0,1,2,10,35.0,9,1,7
16594,F00043688,2267,0,1,2,15,12.0,22,2,7
16595,F00043690,2267,0,1,2,20,8.0,36,1,7
16596,F00043691,2267,0,1,2,20,10.0,35,2,7
16597,F00043693,2267,0,1,2,20,20.0,32,2,7
16598,F00043695,2267,0,1,2,20,21.0,34,2,7
16599,F00043696,2267,0,1,2,20,24.0,28,2,7
16600,F00043697,2267,0,1,2,20,24.0,31,2,7
16601,F00043698,2267,0,1,2,20,32.0,13,2,7
16602,F00043700,2267,0,1,2,20,44.0,0,3,6
16603,F00043702,2267,0,1,2,30,38.0,19,1,7
16604,F00043703,2267,0,1,2,30,51.0,3,2,7
16605,F00043705,2267,0,1,2,40,25.0,9,1,7
16606,F00043707,2267,0,1,2,50,27.0,28,1,7
16607,F00043713,2267,0,1,2,60,33.0,25,2,7
16608,F00043719,2267,0,1,2,10,45.0,1,3,7
16609,F00043723,2401,0,1,2,10,15.0,25,3,7
16610,F00043726,2401,0,1,2,10,40.0,15,1,7
16611,F00043730,2401,0,1,2,20,10.0,28,2,7
16612,F00043732,2401,0,1,2,20,22.0,28,3,7
16613,F00043734,2402,0,1,2,20,36.0,12,1,7
16614,F00043735,2402,0,1,2,20,36.0,14,1,7
16615,F00043737,2402,0,1,2,20,45.0,4,2,7
16616,F00043738,2402,0,1,2,30,15.0,15,2,7
16617,F00043746,2401,0,1,2,20,,35,2,7
16618,F00043747,2401,0,1,2,40,22.0,27,2,7
16619,F00043751,2401,0,1,2,40,48.0,10,1,7
16620,F00043752,2402,0,1,2,60,22.0,28,2,7
16621,F00043753,2401,0,1,2,80,32.0,20,1,7
16622,F00043758,2541,0,1,2,10,35.0,14,2,7
16623,F00043760,2541,0,1,2,10,,36,2,7
16624,F00043761,2542,0,1,2,10,13.0,31,1,7
16625,F00043763,2542,0,1,2,15,44.0,11,2,7
16626,F00043770,2542,0,1,2,20,48.0,3,1,7
16627,F00043773,2542,0,1,2,30,31.0,16,3,7
16628,F00043777,2541,0,1,2,30,56.0,4,1,7
16629,F00043778,2541,0,1,2,40,16.0,37,2,7
16630,F00043780,2541,0,1,2,20,51.0,5,2,7
16631,F00043785,2688,0,1,2,40,,22,2,7
16632,F00043788,2688,0,1,2,10,40.0,14,1,7
16633,F00043789,2687,0,1,2,15,6.0,23,2,7
16634,F00043790,2688,0,1,2,15,15.0,22,1,7
16635,F00043791,2688,0,1,2,20,24.0,25,1,7
16636,F00043794,2687,0,1,2,20,35.0,15,2,7
16637,F00043796,2687,0,1,2,20,36.0,16,1,7
16638,F00043797,2688,0,1,2,20,43.0,11,2,7
16639,F00043799,2687,0,1,2,25,33.0,18,2,7
16640,F00043805,2688,0,1,2,40,39.0,24,3,7
16641,F00043806,2687,0,1,2,50,45.0,9,1,7
16642,F00043809,2688,0,1,2,60,12.0,42,1,7
16643,F00043810,2688,0,1,2,10,49.0,3,2,7
16644,F00043814,2840,0,1,2,10,,33,1,7
16645,F00043819,2840,0,1,2,10,35.0,23,3,7
16646,F00043829,2840,0,1,2,30,28.0,27,1,7
16647,F00043830,2840,0,1,2,30,40.0,18,3,7
16648,F00043834,2840,0,1,2,40,44.0,13,1,7
16649,F00043837,2840,0,1,2,60,40.0,13,2,7
16650,F00043842,2999,0,1,2,15,20.0,30,2,7
16651,F00043843,2999,0,1,2,15,34.0,14,2,7
16652,F00043846,2999,0,1,2,20,13.0,43,1,7
16653,F00043847,2999,0,1,2,20,17.0,22,2,7
16654,F00043848,2999,0,1,2,20,20.0,34,3,7
16655,F00043850,2999,0,1,2,20,25.0,9,3,7
16656,F00043852,2999,0,1,2,20,51.0,4,1,7
16657,F00043855,2999,0,1,2,30,37.0,29,2,7
16658,F00043857,2999,0,1,2,40,35.0,22,2,7
16659,F00043861,2999,0,1,2,30,22.0,27,2,7
16660,F00043862,2999,0,1,2,30,31.0,27,1,7
16661,F00043863,2999,0,1,2,10,40.0,16,2,7
16662,F00043864,2999,0,1,2,10,13.0,36,2,7
16663,F00043867,2999,0,1,2,20,19.0,32,2,7
16664,F00043870,3164,0,1,2,10,48.0,11,1,7
16665,F00043871,3164,0,1,2,15,19.0,33,3,7
16666,F00043872,3164,0,1,2,15,27.0,31,1,7
16667,F00043873,3165,0,1,2,15,34.0,25,2,7
16668,F00043880,3164,0,1,2,40,41.0,9,2,7
16669,F00043882,3165,0,1,2,30,35.0,20,3,7
16670,F00043893,3337,0,1,2,40,40.0,22,2,7
16671,F00043898,3336,0,1,2,20,45.0,11,2,7
16672,F00043901,3516,0,1,2,15,25.0,26,3,7
16673,F00043905,3516,0,1,2,20,32.0,21,1,7
16674,F00043910,3702,0,1,2,20,16.0,37,3,7
16675,F00043913,3702,0,1,2,20,51.0,4,2,7
16676,F00043917,3702,0,1,2,40,,16,1,7
16677,F00043918,3702,0,1,2,35,25.0,29,3,7
16678,F00043925,4096,0,1,2,10,15.0,40,3,7
16679,F00043926,4096,0,1,2,20,19.0,40,3,7
16680,F00043933,169,1,0,2,20,,6,2,7
16681,F00043935,232,1,0,2,10,,8,3,7
16682,F00043939,231,1,0,2,20,19.0,4,3,7
16683,F00043941,256,1,0,2,15,17.0,4,2,7
16684,F00043946,283,1,0,2,20,15.0,10,1,7
16685,F00043949,342,1,0,2,5,9.0,13,2,7
16686,F00043950,342,1,0,2,5,25.0,5,3,7
16687,F00043951,342,1,0,2,5,30.0,0,1,6
16688,F00043954,342,1,0,2,20,17.0,8,3,7
16689,F00043961,375,1,0,2,5,14.0,9,3,7
16690,F00043962,375,1,0,2,10,13.0,12,2,7
16691,F00043964,375,1,0,2,15,14.0,9,1,7
16692,F00043967,375,1,0,2,15,21.0,3,2,7
16693,F00043975,411,1,0,2,10,11.0,15,1,7
16694,F00043976,411,1,0,2,10,,6,2,7
16695,F00043977,410,1,0,2,15,7.0,3,1,7
16696,F00043978,410,1,0,2,15,10.0,13,1,7
16697,F00043983,411,1,0,2,20,21.0,7,1,7
16698,F00043985,410,1,0,2,30,18.0,11,2,7
16699,F00043986,410,1,0,2,50,20.0,9,2,7
16700,F00043988,448,1,0,2,5,27.0,0,1,6
16701,F00043989,448,1,0,2,10,5.0,6,2,7
16702,F00043990,448,1,0,2,10,15.0,16,2,7
16703,F00043991,448,1,0,2,10,22.0,5,3,7
16704,F00043993,448,1,0,2,15,19.0,2,2,7
16705,F00043996,448,1,0,2,20,20.0,4,3,7
16706,F00043998,448,1,0,2,20,24.0,5,1,7
16707,F00044000,448,1,0,2,30,20.0,6,2,7
16708,F00044002,448,1,0,2,40,14.0,16,1,7
16709,F00044008,488,1,0,2,5,20.0,11,2,7
16710,F00044009,488,1,0,2,10,5.0,12,2,7
16711,F00044010,488,1,0,2,10,9.0,13,2,7
16712,F00044012,489,1,0,2,10,10.0,14,1,7
16713,F00044016,488,1,0,2,10,21.0,7,2,7
16714,F00044024,531,1,0,2,5,12.0,17,2,7
16715,F00044025,531,1,0,2,20,14.0,14,2,7
16716,F00044028,531,1,0,2,20,25.0,5,3,7
16717,F00044030,531,1,0,2,40,11.0,16,3,7
16718,F00044031,531,1,0,2,40,19.0,13,1,7
16719,F00044032,531,1,0,2,40,,6,2,7
16720,F00044034,577,1,0,2,10,,15,2,7
16721,F00044038,577,1,0,2,15,27.0,6,1,7
16722,F00044039,577,1,0,2,20,8.0,6,1,7
16723,F00044045,577,1,0,2,20,20.0,13,2,7
16724,F00044046,577,1,0,2,20,22.0,6,2,7
16725,F00044047,577,1,0,2,20,25.0,0,2,6
16726,F00044048,577,1,0,2,20,,1,2,7
16727,F00044052,577,1,0,2,40,29.0,5,2,7
16728,F00044054,626,1,0,2,10,21.0,15,1,7
16729,F00044055,625,1,0,2,15,23.0,5,1,7
16730,F00044056,625,1,0,2,20,15.0,8,1,7
16731,F00044058,625,1,0,2,20,16.0,14,3,7
16732,F00044062,625,1,0,2,20,18.0,18,2,7
16733,F00044064,625,1,0,2,20,28.0,1,1,7
16734,F00044066,625,1,0,2,30,29.0,4,2,7
16735,F00044067,626,1,0,2,35,27.0,10,2,7
16736,F00044069,625,1,0,2,40,30.0,5,2,7
16737,F00044070,625,1,0,2,55,31.0,3,1,7
16738,F00044074,677,1,0,2,5,,1,3,7
16739,F00044076,677,1,0,2,10,10.0,16,1,7
16740,F00044078,677,1,0,2,10,23.0,10,2,7
16741,F00044079,677,1,0,2,10,28.0,5,2,7
16742,F00044081,677,1,0,2,15,24.0,10,2,7
16743,F00044084,677,1,0,2,20,30.0,4,1,7
16744,F00044085,677,1,0,2,20,34.0,0,2,6
16745,F00044090,732,1,0,2,5,11.0,17,2,7
16746,F00044092,732,1,0,2,5,30.0,4,2,7
16747,F00044102,731,1,0,2,20,7.0,21,2,7
16748,F00044104,732,1,0,2,20,23.0,9,3,7
16749,F00044106,731,1,0,2,20,,10,1,7
16750,F00044117,789,1,0,2,40,28.0,8,1,7
16751,F00044118,789,1,0,2,5,14.0,23,1,7
16752,F00044120,789,1,0,2,5,17.0,18,2,7
16753,F00044121,789,1,0,2,5,27.0,7,1,7
16754,F00044122,789,1,0,2,5,32.0,6,1,7
16755,F00044125,790,1,0,2,15,,15,2,7
16756,F00044126,790,1,0,2,20,10.0,9,2,7
16757,F00044128,789,1,0,2,20,13.0,23,2,7
16758,F00044130,789,1,0,2,20,21.0,11,2,7
16759,F00044132,789,1,0,2,20,35.0,1,1,7
16760,F00044133,789,1,0,2,20,37.0,0,1,6
16761,F00044136,790,1,0,2,40,18.0,18,1,7
16762,F00044139,789,1,0,2,40,32.0,6,2,7
16763,F00044149,851,1,0,2,10,20.0,12,2,7
16764,F00044154,851,1,0,2,15,21.0,9,1,7
16765,F00044155,851,1,0,2,15,23.0,6,2,7
16766,F00044159,850,1,0,2,20,16.0,16,1,7
16767,F00044160,850,1,0,2,20,,17,1,7
16768,F00044165,851,1,0,2,30,26.0,1,2,7
16769,F00044166,851,1,0,2,30,28.0,5,1,7
16770,F00044175,915,1,0,2,10,22.0,17,1,7
16771,F00044176,916,1,0,2,10,25.0,15,2,7
16772,F00044182,916,1,0,2,20,38.0,2,2,7
16773,F00044183,915,1,0,2,25,29.0,11,1,7
16774,F00044191,984,1,0,2,5,20.0,17,1,7
16775,F00044195,984,1,0,2,10,32.0,4,1,7
16776,F00044196,984,1,0,2,10,33.0,7,1,7
16777,F00044198,984,1,0,2,15,33.0,4,2,7
16778,F00044202,984,1,0,2,35,31.0,7,3,7
16779,F00044204,984,1,0,2,50,31.0,1,1,7
16780,F00044205,984,1,0,2,40,,11,2,7
16781,F00044218,1056,1,0,2,20,20.0,21,1,7
16782,F00044221,1056,1,0,2,20,29.0,8,2,7
16783,F00044222,1056,1,0,2,20,31.0,10,2,7
16784,F00044224,1056,1,0,2,25,30.0,17,3,7
16785,F00044227,1056,1,0,2,40,14.0,25,1,7
16786,F00044230,1056,1,0,2,40,29.0,8,3,7
16787,F00044231,1056,1,0,2,45,15.0,23,3,7
16788,F00044233,1056,1,0,2,40,26.0,13,2,7
16789,F00044235,1056,1,0,2,20,24.0,3,1,7
16790,F00044236,1056,1,0,2,80,29.0,12,2,7
16791,F00044237,1132,1,0,2,5,,26,3,7
16792,F00044245,1132,1,0,2,10,24.0,15,2,7
16793,F00044251,1132,1,0,2,20,20.0,1,2,7
16794,F00044253,1132,1,0,2,20,,2,2,7
16795,F00044256,1132,1,0,2,20,31.0,13,1,7
16796,F00044258,1132,1,0,2,30,30.0,11,1,7
16797,F00044261,1132,1,0,2,40,22.0,16,3,7
16798,F00044262,1132,1,0,2,40,27.0,12,1,7
16799,F00044265,1132,1,0,2,40,,8,1,7
16800,F00044267,1212,1,0,2,5,19.0,21,1,7
16801,F00044269,1212,1,0,2,5,27.0,9,2,7
16802,F00044270,1212,1,0,2,5,27.0,12,2,7
16803,F00044272,1212,1,0,2,10,8.0,29,3,7
16804,F00044273,1212,1,0,2,10,12.0,2,1,7
16805,F00044275,1212,1,0,2,10,19.0,0,2,6
16806,F00044277,1212,1,0,2,10,30.0,3,3,7
16807,F00044280,1212,1,0,2,15,20.0,4,3,7
16808,F00044281,1212,1,0,2,15,30.0,11,3,7
16809,F00044282,1212,1,0,2,15,30.0,14,1,7
16810,F00044284,1212,1,0,2,20,,24,2,7
16811,F00044285,1212,1,0,2,20,,18,1,7
16812,F00044292,1212,1,0,2,20,,1,1,7
16813,F00044293,1212,1,0,2,25,15.0,4,1,7
16814,F00044297,1212,1,0,2,40,,22,1,7
16815,F00044298,1212,1,0,2,40,22.0,19,2,7
16816,F00044299,1212,1,0,2,40,30.0,13,2,7
16817,F00044301,1212,1,0,2,50,44.0,0,2,6
16818,F00044305,1297,1,0,2,10,17.0,16,3,7
16819,F00044307,1297,1,0,2,10,18.0,24,1,7
