,ID,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage,Nonzero
5369,F00009457,1576,0,1,3,40,44.0,0,3,0,5
5370,F00009459,1576,0,1,3,10,46.0,0,2,1,6
5371,F00009461,1576,0,1,3,30,40.0,0,2,1,6
5372,F00009462,1575,0,1,3,50,46.0,0,2,2,6
5373,F00009463,1576,0,1,3,20,49.0,0,1,2,6
5374,F00009464,1678,0,0,3,10,,0,2,0,4
5375,F00009465,1678,0,0,3,10,30.0,0,1,0,4
5376,F00009466,1678,0,0,3,10,46.0,0,2,0,4
5377,F00009469,1678,0,0,3,70,43.0,0,2,0,4
5378,F00009471,1678,0,0,3,5,47.0,0,2,1,5
5379,F00009472,1678,0,0,3,20,49.0,0,2,1,5
5380,F00009473,1678,0,0,3,5,48.0,0,2,1,5
5381,F00009475,1678,0,0,3,50,30.0,0,3,1,5
5382,F00009476,1678,0,0,3,40,49.0,0,2,2,5
5383,F00009477,1678,0,1,3,5,48.0,0,2,0,5
5384,F00009478,1678,0,1,3,5,50.0,0,1,0,5
5385,F00009481,1678,0,1,3,15,43.0,0,2,0,5
5386,F00009483,1678,0,1,3,20,47.0,0,2,0,5
5387,F00009484,1678,0,1,3,20,53.0,0,2,0,5
5388,F00009485,1678,0,1,3,25,36.0,0,1,0,5
5389,F00009488,1678,0,1,3,20,38.0,0,2,1,6
5390,F00009490,1678,0,1,3,80,47.0,0,3,1,6
5391,F00009494,1786,0,0,3,10,57.0,0,1,0,4
5392,F00009497,1785,0,0,3,30,48.0,0,2,0,4
5393,F00009498,1786,0,0,3,50,,0,3,0,4
5394,F00009500,1785,0,0,3,35,49.0,0,2,1,5
5395,F00009501,1785,0,0,3,20,55.0,0,1,1,5
5396,F00009502,1785,0,0,3,40,45.0,0,1,1,5
5397,F00009504,1786,0,0,3,10,50.0,0,3,1,5
5398,F00009506,1785,0,0,3,10,44.0,0,3,1,5
5399,F00009507,1785,0,0,3,20,44.0,0,1,1,5
5400,F00009508,1785,0,0,3,25,40.0,0,2,1,5
5401,F00009510,1786,0,1,3,10,,0,2,0,5
5402,F00009511,1785,0,1,3,20,46.0,0,2,0,5
5403,F00009512,1785,0,1,3,25,53.0,0,1,0,5
5404,F00009513,1786,0,1,3,30,38.0,0,2,0,5
5405,F00009515,1898,0,0,3,5,,0,1,0,4
5406,F00009516,1898,0,0,3,5,,0,1,0,4
5407,F00009517,1898,0,0,3,10,42.0,0,2,0,4
5408,F00009518,1898,0,0,3,15,35.0,0,1,0,4
5409,F00009519,1898,0,0,3,20,46.0,0,1,0,4
5410,F00009526,1898,0,1,3,30,43.0,0,1,0,5
5411,F00009528,1898,0,1,3,10,48.0,0,1,1,6
5412,F00009529,1898,0,1,3,20,40.0,0,1,2,6
5413,F00009530,2015,0,0,3,5,50.0,0,2,0,4
5414,F00009533,2015,0,0,3,40,45.0,0,2,0,4
5415,F00009534,2015,0,0,3,50,,0,1,0,4
5416,F00009535,2015,0,0,3,60,45.0,0,1,0,4
5417,F00009536,2015,0,0,3,40,50.0,0,2,1,5
5418,F00009537,2016,0,0,3,20,,0,1,1,5
5419,F00009538,2015,0,0,3,20,51.0,0,1,1,5
5420,F00009540,2016,0,0,3,20,43.0,0,2,1,5
5421,F00009541,2016,0,0,3,30,47.0,0,1,1,5
5422,F00009542,2016,0,1,3,15,36.0,0,1,0,5
5423,F00009545,2015,0,1,3,25,42.0,0,2,0,5
5424,F00009546,2016,0,1,3,30,46.0,0,1,1,6
5425,F00009547,2015,0,1,3,10,,0,1,1,6
5426,F00009548,2015,0,1,3,10,,0,2,1,6
5427,F00009549,2016,0,1,3,45,,0,2,1,6
5428,F00009550,2016,0,1,3,35,52.0,0,2,2,6
5429,F00009551,2015,0,1,3,20,47.0,0,2,2,6
5430,F00009552,2139,0,0,3,10,51.0,0,2,0,4
5431,F00009553,2138,0,0,3,15,17.0,0,2,0,4
5432,F00009557,2138,0,0,3,10,52.0,0,1,1,5
5433,F00009561,2138,0,0,3,20,52.0,0,2,1,5
5434,F00009563,2139,0,0,3,60,43.0,0,2,2,5
5435,F00009566,2139,0,1,3,20,54.0,0,2,0,5
5436,F00009567,2139,0,1,3,35,44.0,0,1,0,5
5437,F00009568,2139,0,1,3,40,46.0,0,2,0,5
5438,F00009570,2139,0,1,3,20,42.0,0,2,1,6
5439,F00009572,2139,0,1,3,20,40.0,0,3,2,6
5440,F00009573,2267,0,0,3,10,54.0,0,1,0,4
5441,F00009576,2267,0,1,3,20,47.0,0,3,1,6
5442,F00009579,2402,0,0,3,10,54.0,0,2,1,5
5443,F00009581,2401,0,0,3,40,55.0,0,1,2,5
5444,F00009583,2401,0,1,3,10,35.0,0,3,0,5
5445,F00009584,2402,0,1,3,15,,0,1,0,5
5446,F00009593,2542,0,0,3,15,55.0,0,1,1,5
5447,F00009594,2542,0,0,3,20,52.0,0,1,1,5
5448,F00009595,2542,0,0,3,25,56.0,0,2,2,5
5449,F00009596,2542,0,0,3,5,59.0,0,1,2,5
5450,F00009597,2542,0,1,3,20,,0,2,0,5
5451,F00009598,2541,0,1,3,20,56.0,0,3,0,5
5452,F00009599,2542,0,1,3,30,54.0,0,2,0,5
5453,F00009601,2542,0,1,3,15,60.0,0,2,1,6
5454,F00009603,2687,0,0,3,25,57.0,0,1,0,4
5455,F00009604,2687,0,0,3,10,55.0,0,2,1,5
5456,F00009605,2688,0,0,3,10,45.0,0,1,1,5
5457,F00009607,2688,0,1,3,60,61.0,0,1,0,5
5458,F00009609,2688,0,1,3,15,58.0,0,2,1,6
5459,F00009610,2840,0,0,3,10,53.0,0,1,0,4
5460,F00009613,2840,0,0,3,10,60.0,0,2,1,5
5461,F00009615,2840,0,0,3,20,54.0,0,1,1,5
5462,F00009618,2840,0,0,3,10,58.0,0,3,1,5
5463,F00009619,2840,0,0,3,20,55.0,0,2,2,5
5464,F00009620,2840,0,1,3,5,45.0,0,2,0,5
5465,F00009621,2840,0,1,3,15,57.0,0,2,1,6
5466,F00009622,2840,0,1,3,15,58.0,0,2,1,6
5467,F00009623,2840,0,1,3,20,,0,1,1,6
5468,F00009627,2999,0,0,3,20,53.0,0,3,0,4
5469,F00009630,2999,0,0,3,5,58.0,0,2,1,5
5470,F00009631,2999,0,0,3,15,44.0,0,2,1,5
5471,F00009633,2999,0,0,3,40,55.0,0,1,1,5
5472,F00009639,3164,0,0,3,5,63.0,0,3,0,4
5473,F00009642,3165,0,0,3,30,59.0,0,1,0,4
5474,F00009644,3164,0,0,3,20,60.0,0,1,1,5
5475,F00009645,3165,0,0,3,10,57.0,0,2,1,5
5476,F00009646,3164,0,0,3,20,58.0,0,2,1,5
5477,F00009648,3337,0,0,3,10,60.0,0,1,0,4
5478,F00009649,3337,0,0,3,10,51.0,0,1,1,5
5479,F00009651,3337,0,0,3,10,60.0,0,2,1,5
5480,F00009652,3337,0,1,3,10,,0,3,0,5
5481,F00009653,3516,0,0,3,40,43.0,0,1,1,5
5482,F00009655,3516,0,0,3,10,60.0,0,3,1,5
5483,F00009656,3516,0,0,3,10,60.0,0,2,2,5
5484,F00009658,3516,0,1,3,20,61.0,0,2,0,5
5485,F00009660,3895,0,0,3,10,61.0,0,2,0,4
5486,F00009661,3895,0,0,3,20,30.0,0,2,1,5
5487,F00009662,4097,0,0,3,10,60.0,0,3,0,4
5488,F00009663,4096,0,0,3,15,60.0,0,2,0,4
5489,F00009668,150,1,0,3,10,16.0,0,2,0,5
5490,F00009670,151,1,1,3,5,18.0,0,3,0,6
5491,F00009671,150,1,1,3,10,21.0,0,1,0,6
5492,F00009672,151,1,1,3,20,18.0,0,1,0,6
5493,F00009673,150,1,1,3,35,18.0,0,1,0,6
5494,F00009674,168,1,0,3,20,12.0,0,1,0,5
5495,F00009675,168,1,0,3,25,16.0,0,2,0,5
5496,F00009676,168,1,0,3,30,24.0,0,1,0,5
5497,F00009677,168,1,1,3,10,10.0,0,2,0,6
5498,F00009680,188,1,0,3,20,15.0,0,1,0,5
5499,F00009682,188,1,0,3,45,18.0,0,2,0,5
5500,F00009684,188,1,1,3,50,12.0,0,3,0,6
5501,F00009685,209,1,0,3,60,15.0,0,2,0,5
5502,F00009687,209,1,1,3,15,14.0,0,1,0,6
5503,F00009688,209,1,1,3,20,10.0,0,3,0,6
5504,F00009692,231,1,0,3,10,21.0,0,2,0,5
5505,F00009694,232,1,0,3,25,18.0,0,3,0,5
5506,F00009695,232,1,0,3,40,18.0,0,2,0,5
5507,F00009698,231,1,1,3,15,25.0,0,2,0,6
5508,F00009699,232,1,1,3,20,7.0,0,3,0,6
5509,F00009700,232,1,1,3,40,,0,2,0,6
5510,F00009701,232,1,1,3,40,26.0,0,2,0,6
5511,F00009703,232,1,1,3,60,25.0,0,2,0,6
5512,F00009704,256,1,0,3,15,,0,2,0,5
5513,F00009707,256,1,0,3,40,30.0,0,2,0,5
5514,F00009709,256,1,1,3,30,26.0,0,2,0,6
5515,F00009710,256,1,1,3,40,21.0,0,2,0,6
5516,F00009712,283,1,0,3,40,26.0,0,2,1,6
5517,F00009713,283,1,0,3,40,23.0,0,1,1,6
5518,F00009714,311,1,0,3,10,12.0,0,1,0,5
5519,F00009715,312,1,0,3,20,20.0,0,2,0,5
5520,F00009717,311,1,0,3,30,,0,3,0,5
5521,F00009718,311,1,0,3,35,26.0,0,2,0,5
5522,F00009721,311,1,1,3,45,17.0,0,1,0,6
5523,F00009722,312,1,1,3,50,22.0,0,1,0,6
5524,F00009725,342,1,1,3,10,13.0,0,1,0,6
5525,F00009729,342,1,1,3,20,14.0,0,2,0,6
5526,F00009731,375,1,0,3,5,25.0,0,2,0,5
5527,F00009733,375,1,0,3,20,8.0,0,1,0,5
5528,F00009735,375,1,0,3,25,27.0,0,1,0,5
5529,F00009736,375,1,0,3,30,21.0,0,2,0,5
5530,F00009737,375,1,0,3,40,12.0,0,1,0,5
5531,F00009738,375,1,0,3,60,29.0,0,2,0,5
5532,F00009739,375,1,1,3,15,13.0,0,3,0,6
5533,F00009740,375,1,1,3,20,32.0,0,2,0,6
5534,F00009742,375,1,1,3,30,27.0,0,1,0,6
5535,F00009743,375,1,1,3,40,29.0,0,2,0,6
5536,F00009744,410,1,0,3,10,8.0,0,2,0,5
5537,F00009745,411,1,0,3,15,22.0,0,2,0,5
5538,F00009746,411,1,0,3,20,5.0,0,3,0,5
5539,F00009748,410,1,0,3,35,29.0,0,1,0,5
5540,F00009749,411,1,0,3,50,30.0,0,1,0,5
5541,F00009750,410,1,0,3,25,30.0,0,1,1,6
5542,F00009754,410,1,1,3,30,13.0,0,1,0,6
5543,F00009755,411,1,1,3,20,24.0,0,2,1,7
5544,F00009756,448,1,0,3,5,5.0,0,3,0,5
5545,F00009757,448,1,0,3,10,9.0,0,2,0,5
5546,F00009758,448,1,0,3,25,11.0,0,3,0,5
5547,F00009760,448,1,0,3,30,16.0,0,3,0,5
5548,F00009761,448,1,0,3,30,29.0,0,3,0,5
5549,F00009763,448,1,0,3,60,31.0,0,3,0,5
5550,F00009765,448,1,0,3,20,,0,3,2,6
5551,F00009766,448,1,1,3,15,29.0,0,1,0,6
5552,F00009767,448,1,1,3,25,15.0,0,2,0,6
5553,F00009768,448,1,1,3,25,20.0,0,3,0,6
5554,F00009769,448,1,1,3,50,30.0,0,2,0,6
5555,F00009770,448,1,1,3,60,32.0,0,2,0,6
5556,F00009772,448,1,1,3,80,25.0,0,1,0,6
5557,F00009773,448,1,1,3,10,30.0,0,3,1,7
5558,F00009774,448,1,1,3,30,22.0,0,2,2,7
5559,F00009776,489,1,0,3,30,,0,2,0,5
5560,F00009778,489,1,0,3,10,30.0,0,2,1,6
5561,F00009779,488,1,0,3,20,,0,2,1,6
5562,F00009780,488,1,1,3,5,31.0,0,1,0,6
5563,F00009782,488,1,1,3,15,26.0,0,1,0,6
5564,F00009783,489,1,1,3,25,25.0,0,1,0,6
5565,F00009785,488,1,1,3,10,20.0,0,2,1,7
5566,F00009791,531,1,0,3,15,35.0,0,2,0,5
5567,F00009792,531,1,0,3,35,26.0,0,2,0,5
5568,F00009795,531,1,0,3,30,30.0,0,3,1,6
5569,F00009796,531,1,1,3,5,10.0,0,3,0,6
5570,F00009797,531,1,1,3,10,28.0,0,1,0,6
5571,F00009800,531,1,1,3,30,34.0,0,3,0,6
5572,F00009803,531,1,1,3,5,31.0,0,2,1,7
5573,F00009805,531,1,1,3,30,28.0,0,3,2,7
5574,F00009806,577,1,0,3,10,16.0,0,3,0,5
5575,F00009807,577,1,0,3,15,27.0,0,2,0,5
5576,F00009810,577,1,0,3,25,35.0,0,3,0,5
5577,F00009811,577,1,0,3,30,23.0,0,2,0,5
5578,F00009812,577,1,0,3,40,36.0,0,1,0,5
5579,F00009813,577,1,0,3,40,28.0,0,2,1,6
5580,F00009814,577,1,1,3,15,15.0,0,1,0,6
5581,F00009815,577,1,1,3,15,,0,2,0,6
5582,F00009819,626,1,0,3,25,34.0,0,2,0,5
5583,F00009820,626,1,0,3,30,37.0,0,3,0,5
5584,F00009821,625,1,0,3,35,36.0,0,1,0,5
5585,F00009827,625,1,1,3,40,29.0,0,2,0,6
5586,F00009829,626,1,1,3,20,35.0,0,1,1,7
5587,F00009833,677,1,0,3,10,41.0,0,2,0,5
5588,F00009835,677,1,0,3,15,,0,1,0,5
5589,F00009837,677,1,0,3,30,10.0,0,2,0,5
5590,F00009840,677,1,0,3,20,32.0,0,2,2,6
5591,F00009841,677,1,1,3,5,15.0,0,2,0,6
5592,F00009842,677,1,1,3,5,,0,1,0,6
5593,F00009843,677,1,1,3,20,19.0,0,2,0,6
5594,F00009844,677,1,1,3,25,35.0,0,3,0,6
5595,F00009847,677,1,1,3,50,28.0,0,1,0,6
5596,F00009848,677,1,1,3,55,28.0,0,2,0,6
5597,F00009849,677,1,1,3,60,32.0,0,3,0,6
5598,F00009850,677,1,1,3,15,32.0,0,2,1,7
5599,F00009852,732,1,0,3,5,19.0,0,2,0,5
5600,F00009853,731,1,0,3,5,26.0,0,2,0,5
5601,F00009855,731,1,0,3,10,15.0,0,2,0,5
5602,F00009856,731,1,0,3,30,35.0,0,2,0,5
5603,F00009857,732,1,0,3,30,31.0,0,2,2,6
5604,F00009858,731,1,0,3,25,35.0,0,2,2,6
5605,F00009859,732,1,1,3,20,18.0,0,2,0,6
5606,F00009861,732,1,1,3,40,19.0,0,3,0,6
5607,F00009862,732,1,1,3,60,36.0,0,2,0,6
5608,F00009863,732,1,1,3,35,31.0,0,2,1,7
5609,F00009866,789,1,0,3,5,19.0,0,2,0,5
5610,F00009867,790,1,0,3,5,30.0,0,2,0,5
5611,F00009868,789,1,0,3,5,33.0,0,1,0,5
5612,F00009870,789,1,0,3,20,19.0,0,2,0,5
5613,F00009871,789,1,0,3,30,41.0,0,2,1,6
5614,F00009872,790,1,0,3,20,,0,2,1,6
5615,F00009873,790,1,0,3,15,34.0,0,3,1,6
5616,F00009875,789,1,0,3,40,33.0,0,1,1,6
5617,F00009876,790,1,0,3,20,37.0,0,3,2,6
5618,F00009877,789,1,1,3,5,33.0,0,1,0,6
5619,F00009879,790,1,1,3,15,39.0,0,2,0,6
5620,F00009880,790,1,1,3,20,9.0,0,3,0,6
5621,F00009887,851,1,0,3,10,26.0,0,2,0,5
5622,F00009888,851,1,0,3,10,31.0,0,3,0,5
5623,F00009891,851,1,0,3,10,40.0,0,1,0,5
5624,F00009892,851,1,0,3,30,26.0,0,3,0,5
5625,F00009896,851,1,0,3,40,16.0,0,2,0,5
5626,F00009898,851,1,0,3,20,35.0,0,1,1,6
5627,F00009899,851,1,0,3,20,33.0,0,2,1,6
5628,F00009900,850,1,0,3,30,34.0,0,1,1,6
5629,F00009905,851,1,1,3,10,,0,2,1,7
5630,F00009906,851,1,1,3,40,36.0,0,3,1,7
5631,F00009908,916,1,0,3,5,10.0,0,2,0,5
5632,F00009911,915,1,0,3,30,30.0,0,3,0,5
5633,F00009912,916,1,0,3,30,45.0,0,2,0,5
5634,F00009913,915,1,0,3,40,41.0,0,1,0,5
5635,F00009915,915,1,0,3,40,,0,3,0,5
5636,F00009916,915,1,0,3,45,33.0,0,2,0,5
5637,F00009918,915,1,1,3,10,11.0,0,2,0,6
5638,F00009920,915,1,1,3,30,25.0,0,2,0,6
5639,F00009922,916,1,1,3,40,25.0,0,2,0,6
5640,F00009923,915,1,1,3,40,28.0,0,3,0,6
5641,F00009925,916,1,1,3,20,39.0,0,2,1,7
5642,F00009926,915,1,1,3,15,35.0,0,3,1,7
5643,F00009927,984,1,0,3,5,42.0,0,2,0,5
5644,F00009928,984,1,0,3,10,31.0,0,3,0,5
5645,F00009930,984,1,0,3,15,46.0,0,1,0,5
5646,F00009931,984,1,0,3,20,19.0,0,1,0,5
5647,F00009936,984,1,0,3,25,32.0,0,2,0,5
5648,F00009937,984,1,0,3,25,33.0,0,1,0,5
5649,F00009943,984,1,0,3,15,46.0,0,3,1,6
5650,F00009945,984,1,1,3,10,,0,2,0,6
5651,F00009947,984,1,1,3,35,27.0,0,2,0,6
5652,F00009949,984,1,1,3,60,37.0,0,3,0,6
5653,F00009951,984,1,1,3,50,36.0,0,3,1,7
5654,F00009952,984,1,1,3,20,36.0,0,3,1,7
5655,F00009953,984,1,1,3,30,40.0,0,1,2,7
5656,F00009954,984,1,1,3,40,38.0,0,2,2,7
5657,F00009957,1056,1,0,3,25,38.0,0,1,0,5
5658,F00009958,1056,1,0,3,25,39.0,0,2,0,5
5659,F00009960,1056,1,0,3,10,32.0,0,2,1,6
5660,F00009961,1056,1,0,3,20,38.0,0,3,1,6
5661,F00009962,1056,1,0,3,25,25.0,0,1,1,6
5662,F00009963,1056,1,0,3,30,38.0,0,1,1,6
5663,F00009964,1056,1,1,3,15,13.0,0,2,0,6
5664,F00009965,1056,1,1,3,15,20.0,0,3,0,6
5665,F00009966,1056,1,1,3,20,12.0,0,2,0,6
5666,F00009967,1056,1,1,3,30,34.0,0,2,0,6
5667,F00009970,1056,1,1,3,30,37.0,0,1,1,7
5668,F00009974,1132,1,0,3,30,38.0,0,2,0,5
5669,F00009976,1132,1,0,3,50,20.0,0,2,0,5
5670,F00009977,1132,1,0,3,15,44.0,0,3,1,6
5671,F00009978,1132,1,0,3,20,,0,1,2,6
5672,F00009982,1132,1,1,3,25,11.0,0,3,0,6
5673,F00009983,1132,1,1,3,45,,0,2,0,6
5674,F00009985,1132,1,1,3,40,38.0,0,2,1,7
5675,F00009986,1212,1,0,3,5,25.0,0,2,0,5
5676,F00009988,1212,1,0,3,10,28.0,0,2,0,5
5677,F00009989,1212,1,0,3,15,34.0,0,1,0,5
5678,F00009990,1212,1,0,3,20,50.0,0,1,0,5
5679,F00009992,1212,1,0,3,25,44.0,0,3,0,5
5680,F00009995,1212,1,0,3,20,42.0,0,2,1,6
5681,F00009996,1212,1,1,3,10,36.0,0,1,0,6
5682,F00009997,1212,1,1,3,10,40.0,0,2,0,6
5683,F00010001,1212,1,1,3,40,29.0,0,1,0,6
5684,F00010002,1212,1,1,3,40,38.0,0,2,0,6
5685,F00010003,1212,1,1,3,60,,0,1,0,6
5686,F00010006,1212,1,1,3,30,37.0,0,2,2,7
5687,F00010007,1212,1,1,3,20,38.0,0,3,2,7
5688,F00010008,1212,1,1,3,30,40.0,0,2,2,7
5689,F00010009,1297,1,0,3,10,40.0,0,3,0,5
5690,F00010010,1297,1,0,3,25,,0,3,0,5
5691,F00010012,1296,1,0,3,30,43.0,0,2,0,5
5692,F00010015,1296,1,0,3,10,,0,1,1,6
5693,F00010016,1297,1,0,3,25,42.0,0,1,1,6
5694,F00010019,1296,1,1,3,10,15.0,0,2,0,6
5695,F00010021,1297,1,1,3,15,38.0,0,2,0,6
5696,F00010022,1297,1,1,3,20,48.0,0,2,0,6
5697,F00010024,1297,1,1,3,40,19.0,0,2,0,6
5698,F00010025,1296,1,1,3,40,45.0,0,1,0,6
5699,F00010030,1385,1,0,3,10,,0,2,1,6
5700,F00010033,1385,1,0,3,30,44.0,0,2,1,6
5701,F00010036,1385,1,1,3,15,27.0,0,1,0,6
5702,F00010037,1385,1,1,3,15,34.0,0,2,0,6
5703,F00010038,1385,1,1,3,20,31.0,0,2,0,6
5704,F00010039,1385,1,1,3,30,36.0,0,3,0,6
5705,F00010040,1385,1,1,3,30,40.0,0,1,0,6
5706,F00010041,1385,1,1,3,35,19.0,0,2,0,6
5707,F00010042,1385,1,1,3,35,,0,2,0,6
5708,F00010043,1385,1,1,3,10,,0,3,1,7
5709,F00010046,1478,1,0,3,5,45.0,0,1,0,5
5710,F00010048,1478,1,0,3,20,17.0,0,1,0,5
5711,F00010049,1478,1,0,3,20,42.0,0,2,0,5
5712,F00010051,1478,1,0,3,40,11.0,0,1,0,5
5713,F00010054,1478,1,0,3,20,30.0,0,1,1,6
5714,F00010055,1478,1,0,3,30,42.0,0,3,1,6
5715,F00010058,1478,1,1,3,10,22.0,0,1,0,6
5716,F00010059,1478,1,1,3,15,28.0,0,3,0,6
5717,F00010061,1478,1,1,3,60,44.0,0,3,0,6
5718,F00010063,1478,1,1,3,20,46.0,0,2,1,7
5719,F00010065,1478,1,1,3,20,42.0,0,1,2,7
5720,F00010067,1576,1,0,3,5,31.0,0,2,0,5
5721,F00010068,1575,1,0,3,10,15.0,0,2,0,5
5722,F00010069,1576,1,0,3,10,25.0,0,2,0,5
5723,F00010070,1576,1,0,3,10,,0,3,0,5
5724,F00010071,1576,1,0,3,15,39.0,0,3,0,5
5725,F00010072,1576,1,0,3,20,20.0,0,2,0,5
5726,F00010074,1575,1,0,3,40,36.0,0,1,0,5
5727,F00010075,1576,1,0,3,10,40.0,0,2,1,6
5728,F00010077,1576,1,0,3,20,30.0,0,2,2,6
5729,F00010080,1575,1,1,3,20,29.0,0,1,0,6
5730,F00010082,1576,1,1,3,20,49.0,0,2,0,6
5731,F00010083,1576,1,1,3,30,33.0,0,1,0,6
5732,F00010084,1576,1,1,3,50,43.0,0,2,0,6
5733,F00010085,1576,1,1,3,55,45.0,0,2,1,7
5734,F00010087,1575,1,1,3,20,40.0,0,2,1,7
5735,F00010088,1575,1,1,3,20,44.0,0,1,1,7
5736,F00010089,1678,1,0,3,5,19.0,0,1,0,5
5737,F00010090,1678,1,0,3,5,50.0,0,3,0,5
5738,F00010091,1678,1,0,3,20,44.0,0,2,0,5
5739,F00010092,1678,1,0,3,25,,0,2,1,6
5740,F00010093,1678,1,0,3,20,,0,2,1,6
5741,F00010094,1678,1,0,3,20,49.0,0,3,1,6
5742,F00010095,1678,1,0,3,20,30.0,0,3,1,6
5743,F00010096,1678,1,0,3,20,43.0,0,3,1,6
5744,F00010099,1678,1,1,3,10,42.0,0,2,0,6
5745,F00010101,1678,1,1,3,20,53.0,0,3,0,6
5746,F00010102,1678,1,1,3,40,52.0,0,2,0,6
5747,F00010103,1678,1,1,3,20,37.0,0,1,1,7
5748,F00010104,1678,1,1,3,20,45.0,0,2,1,7
5749,F00010106,1785,1,0,3,10,30.0,0,1,0,5
5750,F00010107,1786,1,0,3,15,15.0,0,2,0,5
5751,F00010109,1785,1,0,3,20,30.0,0,1,0,5
5752,F00010110,1786,1,0,3,25,48.0,0,1,0,5
5753,F00010114,1786,1,1,3,20,32.0,0,2,0,6
5754,F00010116,1785,1,1,3,50,50.0,0,1,0,6
5755,F00010119,1898,1,0,3,10,35.0,0,2,0,5
5756,F00010121,1898,1,0,3,20,21.0,0,3,0,5
5757,F00010123,1898,1,0,3,30,30.0,0,1,0,5
5758,F00010125,1898,1,0,3,15,43.0,0,2,1,6
5759,F00010126,1898,1,0,3,40,21.0,0,2,1,6
5760,F00010131,1898,1,1,3,30,52.0,0,2,0,6
5761,F00010134,2016,1,0,3,5,46.0,0,2,1,6
5762,F00010135,2016,1,0,3,20,43.0,0,2,2,6
5763,F00010136,2016,1,1,3,5,45.0,0,2,0,6
5764,F00010137,2015,1,1,3,10,,0,1,0,6
5765,F00010139,2016,1,1,3,10,,0,2,0,6
5766,F00010140,2016,1,1,3,20,34.0,0,1,0,6
5767,F00010142,2015,1,1,3,35,57.0,0,1,0,6
5768,F00010143,2015,1,1,3,40,51.0,0,2,0,6
5769,F00010144,2016,1,1,3,10,32.0,0,2,1,7
5770,F00010147,2139,1,0,3,20,41.0,0,2,0,5
5771,F00010148,2138,1,0,3,20,52.0,0,3,0,5
5772,F00010151,2139,1,1,3,15,27.0,0,3,0,6
5773,F00010152,2139,1,1,3,15,,0,2,1,7
5774,F00010153,2138,1,1,3,20,35.0,0,2,1,7
5775,F00010154,2267,1,0,3,10,43.0,0,3,0,5
5776,F00010155,2267,1,0,3,20,36.0,0,3,0,5
5777,F00010157,2267,1,0,3,40,54.0,0,2,0,5
5778,F00010161,2402,1,0,3,10,18.0,0,2,0,5
5779,F00010162,2401,1,0,3,10,48.0,0,2,0,5
5780,F00010163,2401,1,0,3,20,37.0,0,3,0,5
5781,F00010164,2401,1,0,3,20,45.0,0,2,0,5
5782,F00010166,2402,1,0,3,30,45.0,0,3,2,6
5783,F00010167,2542,1,0,3,10,42.0,0,2,0,5
5784,F00010168,2542,1,0,3,20,30.0,0,1,0,5
5785,F00010169,2542,1,0,3,50,50.0,0,1,0,5
5786,F00010173,2541,1,1,3,30,28.0,0,2,0,6
5787,F00010174,2542,1,1,3,20,51.0,0,2,1,7
5788,F00010176,2687,1,0,3,25,37.0,0,2,0,5
5789,F00010177,2688,1,0,3,40,44.0,0,2,0,5
5790,F00010178,2687,1,0,3,40,46.0,0,1,0,5
5791,F00010179,2688,1,0,3,20,50.0,0,2,1,6
5792,F00010180,2688,1,0,3,30,53.0,0,2,1,6
5793,F00010181,2688,1,0,3,60,44.0,0,1,1,6
5794,F00010182,2688,1,0,3,15,54.0,0,2,1,6
5795,F00010183,2688,1,1,3,10,56.0,0,1,0,6
5796,F00010185,2688,1,1,3,20,40.0,0,1,0,6
5797,F00010189,2840,1,0,3,10,48.0,0,1,0,5
5798,F00010193,2840,1,1,3,10,,0,2,0,6
5799,F00010194,2840,1,1,3,15,43.0,0,3,0,6
5800,F00010195,2840,1,1,3,20,,0,1,0,6
5801,F00010196,2840,1,1,3,20,38.0,0,1,0,6
5802,F00010197,2840,1,1,3,10,57.0,0,3,1,7
5803,F00010198,2840,1,1,3,20,43.0,0,3,1,7
5804,F00010199,2999,1,0,3,10,49.0,0,2,0,5
5805,F00010201,2999,1,0,3,25,58.0,0,2,1,6
5806,F00010202,2999,1,0,3,20,50.0,0,2,1,6
5807,F00010203,2999,1,1,3,20,38.0,0,1,0,6
5808,F00010205,2999,1,1,3,15,47.0,0,3,1,7
5809,F00010207,3164,1,0,3,20,25.0,0,3,0,5
5810,F00010208,3165,1,0,3,20,45.0,0,3,1,6
5811,F00010209,3164,1,0,3,20,45.0,0,1,2,6
5812,F00010210,3164,1,1,3,15,35.0,0,2,0,6
5813,F00010211,3164,1,1,3,15,56.0,0,2,0,6
5814,F00010212,3165,1,1,3,15,60.0,0,3,0,6
5815,F00010218,3336,1,0,3,20,50.0,0,2,2,6
5816,F00010219,3337,1,1,3,10,50.0,0,2,0,6
5817,F00010224,3516,1,0,3,15,42.0,0,3,0,5
5818,F00010225,3516,1,0,3,30,50.0,0,2,0,5
5819,F00010226,3515,1,0,3,35,52.0,0,1,0,5
5820,F00010227,3516,1,0,3,40,42.0,0,2,0,5
5821,F00010228,3515,1,0,3,40,46.0,0,2,0,5
5822,F00010230,3702,1,0,3,30,60.0,0,3,0,5
5823,F00010231,3702,1,0,3,20,62.0,0,3,1,6
5824,F00010232,3702,1,1,3,10,,0,2,0,6
5825,F00010234,3895,1,0,3,10,54.0,0,1,1,6
5826,F00010235,4096,1,0,3,20,62.0,0,2,0,5
